name,address,phone,website,email,instagram,cuisine,opening_hours,lat,lon,osm_id
Adam & Siam,"Rokin 93-H, 1012KM, Amsterdam",,,,,,,52.3700733,4.8928893,2724220545
The Mexican,"Damstraat 10, 1012JM, Amsterdam",+31 20 330 3990,https://www.the-mexican.nl,,@themexicanamsterdam,mexican,,52.3722528,4.8943899,2724249238
La Stego,"Damstraat 12, 1012JM, Amsterdam",,,,,,,52.372253,4.8944339,2724249295
Dragon City,"Damstraat 18, 1012JM, Amsterdam",+31 20 623 1529,https://www.restaurantdragoncity.nl/,,,chinese,,52.3721729,4.8946257,2724249424
Ter,"Oude Doelenstraat 18, 1012ED, Amsterdam",+31 20 774 6829,http://www.ter-steakhouse.nl/,,,steak_house,,52.371516,4.896586,2724249427
Argentinos,"Damstraat 34, 1012JM, Amsterdam",+31 20 626 9455,http://www.argentinosgrill.nl/,,,steak_house,,52.3719866,4.8952151,2724250111
The Mexican,"Damstraat 36, 1012JM, Amsterdam",,,,,,,52.3719689,4.8952741,2724250142
Steakhouse,"Damstraat 38, 1012JM, Amsterdam",,,,,,,52.3719511,4.8953183,2724250177
Het Groene Paleis,"Rokin 65, 1012KK, Amsterdam",+31 20 8203535,https://hetgroenepaleis.nl/,,,,,52.3709518,4.8931177,2724250308
Anna,"Warmoesstraat 111-H, 1012JA, Amsterdam",,http://www.restaurantanna.nl/,,,,,52.3741944,4.8966449,2724283797
Fabian,"Lange Niezel 19-H, 1012GS, Amsterdam",,https://restaurant-fabian.com/,,@fabianrestaurante,pizza;steak_house,Mo-Su 12:00-22:00,52.3750087,4.8987428,2724284370
Carne Argentina,"Damstraat 21, 1012JL, Amsterdam",,,,,,,52.372113,4.8953459,2724284463
Bella Roma,"Lange Niezel 22B, 1012GT, Amsterdam",,,,,pizza,,52.3748714,4.8988448,2724284522
Hong Kong Kitchen,"Lange Niezel 25-H, 1012GS, Amsterdam",+31 20 774 7711,,,,,Fr-Su 12:00-01:00; Mo-Th 15:00-00:00,52.3749491,4.8989021,2724284643
Ramen-ISM,"Lange Niezel 27-H, 1012GS, Amsterdam",+31 6 206 94 661,https://linktr.ee/ramen_ism.ams,,,,,52.3749155,4.8989951,2724284805
New Season,"Warmoesstraat 39, 1012HV, Amsterdam",+31 20 625 6125,https://www.noodlebarbynewseason.nl/,,,chinese,Th-Mo 13:00-21:00; We 15:00-21:00,52.3755417,4.898568,2724285007
La Paella,"Warmoesstraat 43, 1012HV, Amsterdam",+31 20 625 5975,https://www.lapaella.nl,,@lapaellaamsterdam,spanish,12:00-23:30,52.3754964,4.8984804,2724285108
Pasta Pasta,"Warmoesstraat 49, 1012HW, Amsterdam",+31 20 331 1199,https://pasta-pasta.nl,,,italian,,52.3753933,4.8983261,2724285295
La Santa Maria,"Zeedijk 23, 1012AP, Amsterdam",,,,,,,52.3757396,4.9008127,2724334289
Soep van Kana,"Oudezijds Voorburgwal 95, 1012EL, Amsterdam",,,soepvankana@oudezijds100.nl,,,Th-Fr 12:00-19:00,52.3734641,4.8982385,2724354741
Burger Zaken,"Oude Hoogstraat 2-H, 1012CE, Amsterdam",,https://burger-zaken.net/,,,,,52.3713648,4.8969847,2724826841
Tasteful,"Oude Hoogstraat 9, 1012CD, Amsterdam",,,,,,,52.3713848,4.897448,2724827291
Bella Ciao,"Geldersekade 120, 1012BN, Amsterdam",,,,,italian,,52.3733654,4.900457,2725661022
Hot&Hot Hotpot,"Zeedijk 57, 1012AS, Amsterdam",+31 20 221 2245,https://hotandhot.eu,,,chinese;bubble_tea,,52.3749859,4.9010753,2725662878
Wing Kee,"Zeedijk 78, 1012BA, Amsterdam",,,,,chinese,,52.374453,4.9004744,2725663253
Los Pilones,"Geldersekade 111-H, 1011EN, Amsterdam",,,,,mexican,,52.3731441,4.9012674,2725746634
Phu thai,"Koningsstraat 25, 1011ET, Amsterdam",+31 20 737 1009,http://www.phuthai.nl/,,,thai,Mo-Su 14:00-22:00,52.3724185,4.9019071,2725749618
De Witte Zwaan,"Sint Antoniesbreestraat 46, 1011HB, Amsterdam",,https://dewittezwaanamsterdam.nl/,,,dutch,,52.3712531,4.9004067,2725752657
Cafe Piazza,"Kloveniersburgwal 5, 1011JT, Amsterdam",+31 20 423 0164,https://cafepiazza.nl,,,italian;polish,Su-Th 15:00-23:00; Fr-Sa 15:00-23:30,52.3719346,4.9000321,2725753101
Eetcafe van Beeren,"Koningsstraat 54, 1011EW, Amsterdam",+31 20 622 2329,https://www.eetcafevanbeeren.nl/,pz.vanbeeren@gmail.com,,regional,Mo-We 17:00-01:00; Th 17:00-03:00; Fr 16:00-03:00; Su 16:00-01:00,52.3720695,4.902218,2725753515
Papa Ali Mix Grill,"Prins Hendrikkade 102-H, 1011AH, Amsterdam",+31 6 24988856,https://www.order.store/de/store/papa-ali-hahal-steakhouse-mix-grill-restaurant/CkQfgO0iVmqGgQeCW8zJtw,,,kebab,Mo-Su 13:00-04:00,52.3756525,4.9029486,2725793248
Geisha,"Prins Hendrikkade 106A, 1011AJ, Amsterdam",,http://www.restaurantgeisha.nl,,,,,52.3753974,4.9028284,2725793281
hemelse modder,"Oude Waal 11, 1011BZ, Amsterdam",+31 20 624 3203,https://www.hemelsemodder.nl,,,,,52.3731621,4.9034695,2725793336
Captein & Co,"Binnen Bantammerstraat 27, 1011CJ, Amsterdam",+31 20 627 8804,https://facebook.com/capteinenco,,,,"Mo-Fr 16:00-00:00; Sa, Su 12:00-00:00",52.3735954,4.9028871,2725794647
Restaurant Lastage,"Geldersekade 29, 1011EJ, Amsterdam",+31 20 737 0811,https://www.restaurantlastage.nl,,,,We-Su 18:30-00:00,52.3754586,4.9024018,2725794732
Portugalia Tasha,"Bakkersstraat 12, 1017CW, Amsterdam",+31 6 58 94 39 97,https://portugaliatasca.nl/,amsterdam@portugaliatasca.nl,,portuguese,Mo-Su 12:00-23:00,52.366794,4.8972106,2725878028
Steakhouse Tango,"Reguliersdwarsstraat 125, 1017BC, Amsterdam",+31 20 334 6692,https://www.tangogrill.nl/,info@tangogrill.nl,,,Mo-Su 12:00-23:00,52.365895,4.8950905,2725878090
tomo sushi,"Reguliersdwarsstraat 131, 1017BL, Amsterdam",,,,,japanese,,52.3658664,4.8953124,2725878182
Graphite by Peter Gast,"Paardenstraat 15-H, 1017CX, Amsterdam",+31 6 18829580,https://graphite.amsterdam/,,,,"We-Th 18:00-21:00; Fr-Sa 12:00-13:00,18:00-21:00",52.3664899,4.8982866,2725878388
Live Amsterdam restaurant and bar,"Thorbeckeplein 16-H, 1017CS, Amsterdam",,https://www.live-amsterdam.com,,,,We-Thu 12:00-04:00; Fr-Sa 12:00-05:00; Su 12:00-04:00,52.3653916,4.8955705,2725878433
Incanto,"Amstel 2, 1017AA, Amsterdam",+31 20 4233681,https://www.restaurant-incanto.nl,,,italian,Mo-Sa 17:30-00:00,52.3670166,4.8938599,2725878701
Restaurant 212,"Amstel 212, 1017AH, Amsterdam",+31 20 334 8685,https://www.212.amsterdam/restaurant-212,info@restaurant-212.com,@restaurant.212,,"Tu-Th 18:30-21:00; Fr-Sa 12:00-13:30,18:30-21:00",52.3658779,4.9002601,2725878761
Rancho Argentina,"Reguliersbreestraat 37, 1017CM, Amsterdam",,,,,argentinian,Su-Th 11:00-23:00; Sa 11:00-23:30,52.366549,4.895202,2725879133
De Nachtwacht,"Thorbeckeplein 4-1, 1017CS, Amsterdam",,,,,steak_house,,52.3656515,4.8955056,2725879198
Bella Regina,"Vijzelstraat 41, 1017HE, Amsterdam",,https://www.bellaregina.nl/,,,,Mo-Su 12:00-24:00,52.3659389,4.8933001,2725879270
Burger Fabriek,"Reguliersbreestraat 44, 1017CN, Amsterdam",,,,,,,52.3662983,4.895425,2725879293
Senses by Lard Bertelsen,"Vijzelstraat 45, 1017HE, Amsterdam",+31 20 530 6266,https://www.sensesrestaurant.nl/,,,local,We-Sa 18:00-23:00,52.3658668,4.8932569,2725879296
Chipsy King,"Muntplein 5, 1017CK, Amsterdam",,,,,,,52.3667759,4.8935844,2725879335
Asian Kitchen,"Vijzelstraat 5A, 1017HD, Amsterdam",,,,,,,52.3665595,4.8934107,2725879622
Klein Breda,"Utrechtsestraat 6, 1017VN, Amsterdam",+31 20 362 0030,https://www.bredagroup-amsterdam.com/restaurant-kleinbreda/,info@kleinbreda-amsterdam.com,,french;dutch;international,"Mo-Su 12:00-14:30,18:00-22:00",52.3656457,4.8974539,2725879687
Pasta Factory,"Muntplein 7, 1017CK, Amsterdam",,https://pastafactoryamsterdam.nl/,,,,,52.3667398,4.8935261,2725879821
Restaurant Shiva,"Reguliersdwarsstraat 72-H, 1017BN, Amsterdam",+31 20 624 8713,https://www.shivarestaurant.nl,,,indian,Mo-Su 17:00-21:00,52.3659664,4.8935199,2725879843
Wagamama,"Amstelstraat 8, 1017DA, Amsterdam",+31 20 320 0310,https://www.wagamama.nl/restaurants/amstelstraatrembrandtplein,,,asian,Mo-Su 12:00-17:00,52.3661336,4.8983335,2725879856
Castillo,"Reguliersdwarsstraat 89-H, 1017BK, Amsterdam",+31 20 620 1975,http://castillo.amsterdam,info@castillo.amsterdam,@castillo.tapasysteaks,grill;spanish,Su-Th 16:00-00:00; Fr-Sa 14:00-00:00,52.3660845,4.8936364,2725880030
Il Primo,"Reguliersdwarsstraat 13-15, 1017BJ, Amsterdam",+31 20 331 9370,https://ilprimoristorante.nl/,info@ilprimoristorante.nl,@explore/locations/267396886/il-primo,italian,Mo-Su 11:00-00:00,52.366715,4.889753,2725913939
Garlic Queen,"Reguliersdwarsstraat 27, 1017BJ, Amsterdam",+31 20 422 6426,https://www.garlicqueen.nl/,info@garlicqueen.nl,@explore/locations/3855598,french,,52.366564,4.8901805,2725913989
Black and Blue,"Reguliersdwarsstraat 32-H, 1017BM, Amsterdam",+31 20 218 4554,https://www.restaurantblackandblue.com/,regulierdwars@restaurantblackandblue.nl,,steak_house,Mo-Th 16:00-01:00; Fr-Su 12:00-01:00,52.3662278,4.8904663,2725914010
Sichuan Food,"Reguliersdwarsstraat 35, 1017BK, Amsterdam",+31 20 626 9327,http://sichuanfood.nl,,,chinese,Mo-Su 18:00-22:00,52.3665075,4.8905627,2725914020
Maria to go,"Sint Jorisstraat 4-H, 1017BC, Amsterdam",+31 6 87695637,https://mariatogo.site123.me/,mariatogoams@gmail.com,,,Mo-Sa 10:00-21:00,52.3667087,4.8903991,2725914029
Secret Garden,"Reguliersdwarsstraat 40, 1017BM, Amsterdam",+31 20 247 4060,https://www.secretgardenamsterdam.com/,info@secretgardenamsterdam.com,@secretgarden_amsterdam,,,52.3662625,4.8911676,2725914034
Taboo Kantine,"Reguliersdwarsstraat 43-H, 1017BK, Amsterdam",+31 6 87863444,https://taboobar.nl,detabookantine@icloud.com,@detabookantine,,Mo off; Tu 16:00-22:00; We-Su 16:00-24:00,52.3664597,4.8909303,2725914053
Café Geelvink,"Reguliersdwarsstraat 57, 1017BK, Amsterdam",,https://cafegeelvink.nl,,,burger,"Mo-Th,Su 11:00-01:00; Fr-Sa 11:00-03:00",52.3663983,4.8913863,2725914340
Pianeta Terra,"Beulingstraat 7, 1017BA, Amsterdam",,https://www.pianetaterra.nl/,,,italian,,52.36802,4.887774,2725914389
Verona,"Reguliersdwarsstraat 7, 1017BJ, Amsterdam",,https://veronaristorante.nl/,,,italian,,52.3667949,4.8895319,2725914398
Bariloche,"Reguliersdwarsstraat 8, 1017BM, Amsterdam",,https://www.barilocheamsterdam.nl,,,,,52.3667544,4.8893177,2725914416
Las Estrellas,"Kerkstraat 45, 1017GB, Amsterdam",,,,,italian,Mo-Su 12:00-23:00,52.365306,4.885756,2729939216
Lombardo's,"Nieuwe Spiegelstraat 50, 1017DG, Amsterdam",,https://lombardos.nl,,,burger;sandwich,"Mo-Th,Su 12:00-21:00; Fr-Sa 12:00-22:00",52.3635469,4.8887021,2729940406
Yuzu Dining Bar,"Kerkstraat 59-H, 1017GC, Amsterdam",,https://www.yuzu-diningbar.nl,,,japanese,,52.365106,4.886092,2729941836
Los Pilones,"Kerkstraat 63-H, 1017GC, Amsterdam",,,,,mexican,,52.3649905,4.8862655,2729942317
Maya,"Korte Leidsedwarsstraat 111-H, 1017PX, Amsterdam",,http://grillsteakhousemaya.com/,,,,,52.3635382,4.8844451,2730033645
Lavash,"Korte Leidsedwarsstraat 119, 1017PZ, Amsterdam",,https://restaurantlavash.nl/,,,,,52.3632789,4.8848439,2730033915
Picchino,"Korte Leidsedwarsstraat 123-H, 1017PZ, Amsterdam",+31 6 42284481,http://picchino-amsterdam.nl/,,,pizza;pasta;italian;argentinian,Mo-Sa 13:00-22:00,52.3632077,4.8849034,2730034122
Mama Impasto,"Leidsekruisstraat 19, 1017RE, Amsterdam",,,,,,,52.3634868,4.8850062,2730035584
il Palio,"Leidsekruisstraat 23-H, 1017RE, Amsterdam",,https://pizzeriailpalio.nl/,,,italian,,52.363412,4.8849307,2730035910
Eetcafé,"Leidsekruisstraat 24, 1017RJ, Amsterdam",,https://www.eetcafekopvanjut.nl/,,,,,52.3635486,4.8848555,2730035943
Castell,"Lijnbaansgracht 254-H, 1017RK, Amsterdam",,,,,,,52.3628166,4.8848679,2730036028
Restaurant Dubbel,"Lijnbaansgracht 256, 1017RK, Amsterdam",,,,,,,52.3627171,4.8850714,2730036033
Winebar Shiraz,"Lijnbaansgracht 267-H, 1017RL, Amsterdam",,,,,,,52.3623691,4.8857879,2730036125
The Avocado Show,"Kleine-Gartmanplantsoen 28, 1017RR, Amsterdam",,,,,,Mo-Su 10:00-21:00,52.3625483,4.8835362,2730036210
The Madras Diaries,"Lange Leidsedwarsstraat 37-H, 1017NG, Amsterdam",+31 6 82815224,https://themadrasdiaries.nl/amsterdam/,,,indian,Tu-Su 11:30-21:30; Mo 17:00-21:30,52.3641223,4.8844854,2730036651
Fantasia Trattoria,"Marnixstraat 417-H, 1017PK, Amsterdam",,https://www.trattoriafantasia.nl/,,,italian,,52.3645128,4.8811616,2730036871
Poké Perfect,"Prinsengracht 502-H, 1017KH, Amsterdam",,,,,,Mo-Su 11:30-21:00,52.3638861,4.8857331,2730037424
Tacos & Tequila,"Lange Leidsedwarsstraat 75-H, 1017NH, Amsterdam",+31 6 23217594,https://tacosentequila.nl,,@tacosentequila,mexican,Su-We 12:00-22:00; Th-Sa 12:00-23:00,52.3634016,4.8855319,2730038820
Le Rendez-vous,"Weteringschans 75A, 1017RX, Amsterdam",,,,,french,,52.361421,4.8863852,2730038826
Full Moon Garden,"Leidsestraat 95, 1017NZ, Amsterdam",+31 20 238 2546,https://fullmoongarden.nl,,,chinese,12:00-01:00,52.3646327,4.883854,2730039466
Zero Zero,"Nieuwe Spiegelstraat 3A, 1017DB, Amsterdam",,https://www.zero-zero.store,,,italian;sandwich,"Mo-Fr 08:00-17:00; Sa,Su 09:00-17:00",52.3650987,4.8903573,2736376828
al Bàcaro,"Vijzelstraat 97-H, 1017HH, Amsterdam",+31 20 330 0673,http://albacaro.nl/,,,italian,,52.3632692,4.8923315,2736379838
Tia Rosa,"Reguliersgracht 11, 1017LJ, Amsterdam",,,,,tapas,,52.3642882,4.8961961,2737804840
The Healthy Spot,"Utrechtsestraat 22, 1017VN, Amsterdam",,,,,juice;soup,,52.3647084,4.8978211,2737805203
Meghna,"Utrechtsestraat 28-2, 1017VN, Amsterdam",+31 20 625 1392,https://meghna.nl,,,indian,17:00-23:00,52.3645379,4.8978962,2737805688
The Amsterdam Basement,"Utrechtsestraat 30, 1017VN, Amsterdam",,,,,,,52.3644302,4.897927,2737805764
Ace,"Utrechtsestraat 33-2, 1017VH, Amsterdam",+31 20 626 9139,https://restaurantace.nl,,,,We-Th 18:00-22:00; Fr-Sa 12:00-22:00; Su 13:00-22:00,52.3646206,4.8981005,2737805843
La Casona,"Utrechtsestraat 42A, 1017VP, Amsterdam",+31 20 7860 418,https://www.lacasonarestaurant.nl,info@lacasonarestaurant.nl,,argentinian,Mo-Su 16:00-22:00,52.36417,4.8980326,2737807388
Quartier Latin,"Utrechtsestraat 49-H, 1017VH, Amsterdam",+31 20 622 7419,https://www.restaurantquartierlatin.nl,,,french,We-Su 17:30-23:00,52.3642841,4.8982347,2737808099
Ali Ocakbaşı,"Herengracht 558, 1017CG, Amsterdam",,https://www.aliocakbasi.nl/page/amsterdam/,,,turkish,"Tu-Fr 16:00-23:00; Sa,Su 14:00-23:00",52.3648789,4.8977605,2737808490
Bistro de la Mer,"Utrechtsestraat 57-H, 1017VJ, Amsterdam",+31 20 237 4790,https://www.bistrodelamer.com/bistrodelamer,info@bistrodelamer.nl,@bistrodelamerams,fish;french,"Mo-Su 12:00-14:30,18:00-22:00",52.3641316,4.8982919,2737808629
The Lebanese Sajeria,"Utrechtsestraat 69, 1017VJ, Amsterdam",+31 20 737 1814,https://thesajeria.com,,,lebanese,Mo-Su 11:30-20:30,52.3633993,4.8985843,2737809054
Tujuh Maret,"Utrechtsestraat 73, 1017VJ, Amsterdam",,https://www.tujuhmaret.nl,admin@tujuhmaret.nl,,indonesian,Mo-Su 12:00-23:00,52.3633186,4.8986292,2737809459
Tomodachi,"Utrechtsestraat 87-H, 1017VK, Amsterdam",+31 20 785 7055,https://restaurant-tomodachi.nl,,,japanese,We-Mo 18:00-22:00,52.3630399,4.898729,2737810273
Ku Kitchen & Bar,"Utrechtsestraat 114, 1017VT, Amsterdam",,https://www.kukitchen.nl/,,,,,52.3616934,4.8989995,2737854524
Pata Negra,"Utrechtsestraat 124, 1017VT, Amsterdam",+31 20 4226250,https://pata-negra.nl,,,spanish,Mo-Su 12:00-23:30,52.3614062,4.8991054,2737854864
Golden Temple,"Utrechtsestraat 126, 1017VT, Amsterdam",+31 20 626 8560,https://restaurantgoldentemple.com,,,,Mo-Su 17:00-21:30,52.3613524,4.8991354,2737854894
Il Boccalino,"Utrechtsestraat 133-H, 1017VM, Amsterdam",,,,,,,52.3616137,4.8992797,2737855192
Bistrot des Alpes,"Utrechtsedwarsstraat 141, 1017WE, Amsterdam",+31 20 620 7393,https://www.bistrot-des-alpes.nl,,,french,Th-Su 12:00-17:00,52.3619819,4.901404,2737855495
Zoldering,"Utrechtsestraat 141-H, 1017VM, Amsterdam",+31 20 765 1212,https://www.zoldering.nl,,,,Mo-Sa 17:30-00:00,52.3613355,4.8994,2737855506
Oocker,"Frederiksplein 29-H, 1017XL, Amsterdam",,https://www.oockeramsterdam.nl,,,french;dutch,,52.3613232,4.9006044,2737857646
Bouchon du Centre,"Falckstraat 3, 1017VV, Amsterdam",,https://www.bouchonducentreamsterdam.com,,,french,We-Sa 12:00-16:00,52.3605238,4.8965314,2737858464
Bhatti Pasal,"Kerkstraat 332, 1017JA, Amsterdam",+31 20 421 0505,https://www.bhattipasal.nl/klinkers,,@bhattipasal,nepali,,52.3627238,4.8982247,2737859141
Carrousel,"H.M. van Randwijkplantsoen 1, 1017ZW, Amsterdam",+31 20 625 8002,https://www.decarrouselpannenkoeken.nl,,,pancake,Mo-Fr 10:00-19:00; Sa-Su 10:00-20:00,52.3589849,4.891748,2737942406
Myrabelle,"Vijzelgracht 1, 1017HM, Amsterdam",,https://www.myrabelle.nl/,,,,Mo 16:00-22:00; Tu-We 12:00-24:00; Th-Sa 12:00-01:00; Su 12:00-22:00,52.3619155,4.8918915,2737942462
Piet de Leeuw,"Noorderstraat 11-H, 1017TR, Amsterdam",+31 20 623 7181,https://www.pietdeleeuw.nl,,,steak_house,Mo-Su 17:00-22:30,52.361512,4.8921422,2737943368
Uliveto,"Weteringschans 118-H, 1017XT, Amsterdam",,https://www.uliveto.net/,,,,,52.3592187,4.8961788,2737943775
Sizz,"Weteringschans 187C-H, 1017XE, Amsterdam",+31 20 737 3450,https://sizzrestaurant.nl,,@sizzamsterdam,indian,"Mo,We-Th,Su 16:30-22:30; Tu off; Fr-Sa 17:00-23:00",52.359611,4.89315,2737949139
NK Thai Noodles,"Weteringschans 187D-H, 1017XE, Amsterdam",+31 20 777 0154,https://nkthainoodles.nl,info@nkthainoodles.nl,,thai,Mo-Sa 12:00-22:00; Su off,52.3596072,4.8932216,2737949191
Sukhothai Thanee,"Noorderstraat 19-H, 1017TR, Amsterdam",+31 20 786 6419,https://sukhothaithanee.nl,,,thai,Th-Mo 17:30-22:00,52.3614727,4.8924177,2737949599
Proper. Indofood,"Vijzelgracht 20, 1017HP, Amsterdam",+31 6 45516274,https://properindofood.com,,,indonesian,Tu-Su 15:30-20:30,52.3608693,4.8909089,2737959904
Levant,"Weteringschans 93-H, 1017RZ, Amsterdam",,,,,turkish,,52.361025,4.8873509,2737973452
REM-eiland,"Haparandadam 45, 1013AK, Amsterdam",+31 20 244 5794,https://rem.amsterdam/,,,,We-Sa 16:00-01:00,52.398693,4.8833259,2738401566
MOAK,"Jodenbreestraat 146H, 1011NS, Amsterdam",,https://www.moakpancakes.nl/,,@moakpancakes,,08:30-15:30,52.3687268,4.9027985,2741065352
Lunchcafé Waterloo,"Waterlooplein 181, 1011PG, Amsterdam",,https://www.cafewaterloo.nl,,,,Mo-Sa 07:00-20:30; Su 09:00-18:00,52.3683641,4.9026509,2741065837
Olijfje,"Valkenburgerstraat 223D, 1011MJ, Amsterdam",,https://www.restaurantolijfje.nl,,,mediterranean,Mo-Su 10:00-23:30,52.3688372,4.905523,2741066321
Kilimanjaro,"Rapenburgerplein 6-H, 1011VB, Amsterdam",,https://restaurantkilimanjaro.info/,,,ethiopian,,52.3703339,4.9108124,2741083656
Eetkunst Asmara,"Jonas Daniël Meijerplein 8, 1011RH, Amsterdam",+31 20 627 1002,,,,ethiopian;eritrean,,52.3668917,4.904228,2741083792
Pastini,"Leidsegracht 29, 1017NB, Amsterdam",+31 20 622 1701,https://www.pastini.nl/,,@restaurant_pastini,italian,,52.3666231,4.8846668,2742363294
Amstelhaven,"Mauritskade 1, 1091EW, Amsterdam",,https://amstelhaven.nl/,,@amstelhaven,,,52.3593222,4.9059692,2742800502
Amstel Restaurant,"Prof. Tulpplein 1, 1018GX, Amsterdam",+31 20 622 6060,https://www.amstelhotel.com/nl/restaurant-bar/amstel-restaurant/,restaurant.reservations@ihg.com,,,Mo-Su 12:30-22:00,52.3599843,4.9052427,2742800531
Baret,"Korte Amstelstraat 18, 1018XS, Amsterdam",+31 20 622 5602,https://www.bistrobaret.nl/,info@bistrobaret.nl,@bistrobaret,,,52.3617263,4.9048274,2742805645
Cantina Caliente,"Roetersstraat 192, 1018WE, Amsterdam",+31 6 11283215,https://calientefood.nl/cantina/,info@calientefood.nl,@caliente_food,spanish,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00,52.3623528,4.9108398,2742805862
Bar/Brasserie Lempicka,"Sarphatistraat 23, 1018EV, Amsterdam",+31 20 622 0209,https://barlempicka.com/,info@barlempicka.com,@barlempicka,,Su-Th 09:00-01:00; Fr-Sa 09:00-03:00,52.360702,4.9049119,2742806489
Box Sociaal,"Plantage Middenlaan 30A-H, 1018DG, Amsterdam",+31 20 280 5578,https://boxsociaal.com,,,,Mo-Su 09:00-23:00,52.3662119,4.9119285,2742862966
Bertus,"Alexanderplein 6, 1018CG, Amsterdam",,,,,regional,"Mo,We-Fr 08:00-17:00; Sa,Su 09:00-18:00",52.363254,4.9192079,2742863731
Amsterdam City Farm,"Czaar Peterstraat 171E, 1018PJ, Amsterdam",,https://www.amsterdamcityfarm.com/restaurant,,,,,52.3711994,4.9309585,2743194030
d&a hummus bistro,"Oostenburgergracht 185, 1018ND, Amsterdam",+31 20 737 1676,https://dna-hummusbistro.com/,,,,Mo-Su 10:00-22:00,52.3679133,4.9253769,2743194450
Instock Amsterdam,"Czaar Peterstraat 21, 1018NW, Amsterdam",+31 20 363 5765,https://www.instock.nl/restaurant-amsterdam,amsterdam@instock.nl,,international,Mo-Su 08:30-23:00,52.3686253,4.9265127,2743194721
Al Dente Pasta Lab,"Zeeburgerstraat 2-2, 1018AG, Amsterdam",,,,,,,52.3667954,4.9251367,2743279705
Sotto Pizzeria,"Kadijksplein 4, 1018AB, Amsterdam",+31 20 773 3120,https://www.sottopizza.nl/,,@explore/locations/57229783/sotto-pizza-legale,pizza,Mo-Th 17:00-22:00; Fr-Su 17:00-23:00,52.3700326,4.9119173,2743544698
Ben Cohen,"Rozengracht 239-H, 1016SX, Amsterdam",+31 20 7058 171,https://bencohenstreetfood.com/,info@bencohenstreetfood.com,,jewish,Tu-Th 17:00-01:00; Fr-Sa 12:00-02:00; Su 12:00-01:00,52.3719454,4.8754645,2743624128
Gaja Korean BBQ & Bar,"Oosterdokskade 145, 1011DL, Amsterdam",,https://gajabbq.com,info@gajabbq.com,,korean,"Mo-Su 16:30-22:30 open ""Restaurant and Bar"" || Su-We 12:30-23:00 open ""Bar"" || Th-Sa 12:00-00:00 open ""Bar""",52.3757981,4.9085513,2743728707
De Pelikaan,"Nieuwemeerdijk 447, 1171PA, Badhoevedorp",,https://pelikaan-badhoevedorp.nl/,,,regional,,52.317651,4.8164825,2744879347
Wings food & drinks,"Stationsplein-ZW 602, 1117CN, Schiphol",,http://www.wings-schiphol.nl,,,regional,Mo-Fr 11:00-21:00; Sa 15:30-21:00,52.3094461,4.8098512,2745225513
MOS,"IJdok 185, 1013MM, Amsterdam",+31 20 638 0866,https://www.mosamsterdam.nl/,,,french,"Tu-We 18:00-22:00; Th-Sa 12:00-16:00,18:00-22:00",52.3837962,4.8955025,2745434808
Tasca Bellota,"Bickerswerf 2, 1013KX, Amsterdam",,https://tascabellota.nl,,,spanish,,52.3855288,4.8901844,2745489862
Boss Kitchen,"Bosbaanweg 7, 1182DA, Amstelveen",,,,,,,52.3272943,4.8556421,2781425518
Santa Maria,"Amsterdamseweg 448, 1181BW, Amstelveen",,https://www.santamaria-amstelveen.nl/,,,italian,,52.3169007,4.8573225,2781452305
Atchaya,"Amsterdamseweg 503, 1181BS, Amstelveen",,https://www.atchayarestaurantamstelveen.nl,,,indian,,52.3200076,4.8571313,2781452703
Diwali Palace,"Amsterdamseweg 114, 1182HH, Amstelveen",,https://www.diwalipalace.nl,,,indian,,52.3088324,4.8470631,2783660143
Freud,"Spaarndammerstraat 424, 1013SZ, Amsterdam",,https://restaurantfreud.nl,,,,,52.3883897,4.8804316,2788129031
Morris & Bella,"Nova Zemblastraat 586, 1013RP, Amsterdam",+31 20 475 2046,https://morrisenbella.nl/,,,,We-Su 17:30-01:00,52.3909061,4.8785934,2788130173
Renato’s,"Spaarndammerstraat 772, 1013TJ, Amsterdam",,,,,italian,,52.3906201,4.8786726,2788131374
Thaise Afhaal Dong Son,"Spaarndammerstraat 145A, 1013TG, Amsterdam",+31 20 686 9727,https://thaisafhaalrestaurantdongson.nl/,,,asian;thai,15:00-22:00; We closed,52.3913434,4.8779745,2788280767
